고유 번호,자격구분명,계열명,종목명,상세분야,언어,급수
3186,일학습병행자격,L3,텍스타일디자인,,,
3187,일학습병행자격,L2,토공장비조종,,,
3188,일학습병행자격,L2,토공·포장,,,
3189,일학습병행자격,L5,토목시공관리,,,
3190,일학습병행자격,L5,토양지하수관리,,,
3191,일학습병행자격,L5,투자금융,IB,,
3192,일학습병행자격,L3,특수인쇄,,,
3193,일학습병행자격,L3,판금제관,,,
3194,일학습병행자격,L3,패션소품생산,,,
3195,일학습병행자격,L2,패션제품유통,,,
3196,일학습병행자격,L4,패션제품유통,,,
3197,일학습병행자격,L5,패션제품유통,,,
3198,일학습병행자격,L3,패턴메이킹,,,
3199,일학습병행자격,L5,패턴메이킹,,,
3200,일학습병행자격,L2,펄프·종이제조,,,
3201,일학습병행자격,L4,펄프·종이제조,,,
3202,일학습병행자격,L3,편직생산,,,
3203,일학습병행자격,L5,편직생산,,,
3204,일학습병행자격,L4,편직의류생산,,,
3205,일학습병행자격,L3,편집디자이너,,,
3206,일학습병행자격,L5,평생교육프로그램개발운영,,,
3207,일학습병행자격,L2,평판인쇄,,,
3208,일학습병행자격,L5,폐자원에너지생산기술,,,
3209,일학습병행자격,L5,품질경영,,,
3210,일학습병행자격,L5,프레스금형설계,,,
3211,일학습병행자격,L4,프리프레스,,,
3212,일학습병행자격,L5,플라스틱사출성형품제조,,,
3213,일학습병행자격,L3,수산식품가공,수산식품조미,,
3214,일학습병행자격,L2,요양보호,,,
3215,일학습병행자격,L3,총무·인사,,,
3216,일학습병행자격,L5,시각디자인,,,
3217,국가기술자격,기능장,산림기능장,,,
3218,일학습병행자격,L4,플라즈마가공,,,
3219,일학습병행자격,L5,학습시스템개발전문가,,,
3220,일학습병행자격,L5,학예,,,
3221,일학습병행자격,L3,한복생산,,,
3222,일학습병행자격,L2,한식조리,,,
3223,일학습병행자격,L4,한식조리,,,
3224,일학습병행자격,L3,합섬원사생산,,,
3225,일학습병행자격,L5,합섬원사생산,,,
3226,일학습병행자격,L5,항공기부품제작,,,
3227,일학습병행자격,L3,항공기전자장치정비,,,
3228,일학습병행자격,L5,항공기정비,,,
3229,일학습병행자격,L5,항공보안관리,,,
3230,일학습병행자격,L4,항공안전관리,,,
3231,일학습병행자격,L2,항만용크레인조종,,,
3232,일학습병행자격,L3,해상교통관제,,,
3233,일학습병행자격,L5,해상교통관제,,,
3234,일학습병행자격,L3,해양관측측량,,,
3235,일학습병행자격,L5,해양관측측량,,,
3236,일학습병행자격,L5,해양생태분석,,,
3237,일학습병행자격,L5,해양에너지생산기술,,,
3238,일학습병행자격,L5,해양자원탐사개발관리,,,
3239,일학습병행자격,L3,해양플랜트설치·운용관리,,,
3240,일학습병행자격,L5,해양플랜트설치·운용관리,,,
3241,일학습병행자격,L3,해양환경보전관리,,,
3242,일학습병행자격,L5,헬리콥터정비,,,
3243,일학습병행자격,L3,화장품제조,,,
3244,일학습병행자격,L5,화장품제조,,,
3245,일학습병행자격,L5,화학공정유지운영,,,
3246,일학습병행자격,L5,화학물질취급관리,,,
3247,일학습병행자격,L3,화훼재배,,,
3248,일학습병행자격,L3,환경디자인,,,
3249,일학습병행자격,L4,환경시설관리,,,
3250,일학습병행자격,L2,석공예,,,
3251,일학습병행자격,L3,냉동공조운영관리,,,
3252,일학습병행자격,L5,측량·지리정보개발,,,
3253,일학습병행자격,L2,수동용접,CO2용접,,
3254,일학습병행자격,L2,세라믹제조,,,
3255,일학습병행자격,L3,바이오의약품제조,,,
3256,일학습병행자격,L5,바이오의약품제조,,,
3257,일학습병행자격,L4,패션머천다이징,,,
3258,일학습병행자격,L3,자동제어기기제작,,,
3259,일학습병행자격,L2,김치류제조가공,,,
3260,일학습병행자격,L2,음료제조가공,,,
3261,일학습병행자격,L2,제빵,,,
3262,일학습병행자격,L5,기후대기관리,,,
3263,일학습병행자격,L4,환경시설관리,,,
3264,일학습병행자격,L6,디지털디자인디렉터,,,
3265,일학습병행자격,L3,서비스·경험디자인,,,
3266,일학습병행자격,L3,카지노딜러,,,
3267,일학습병행자격,L5,호텔관리,,,
3268,일학습병행자격,L3,바리스타,,,
3269,일학습병행자격,L5,광산환경관리,,,
3270,일학습병행자격,L3,냉동공조설계,,,
3271,일학습병행자격,L3,굴삭기정비,,,
3272,일학습병행자격,L3,레이저가공,,,
3273,일학습병행자격,L3,기계장치조립,,,
3274,일학습병행자격,L3,전기철도신호시공,,,
3275,일학습병행자격,L3,전자기기하드웨어개발,,,
3276,일학습병행자격,L5,전자기기소프트웨어개발,,,
3277,일학습병행자격,L5,반도체장비개발,,,
3278,일학습병행자격,L3,반도체설계,,,
3279,일학습병행자격,L3,정보통신설비시공,,,
3280,일학습병행자격,L4,무선통신설계,,,
3281,일학습병행자격,L2,두부류제조가공,,,
3282,일학습병행자격,L5,풍력에너지생산기술,,,
3283,일학습병행자격,L5,산업보건관리,,,
3284,일학습병행자격,L3,어로관리,,,
3285,일학습병행자격,L5,수산자원관리,,,
3286,일학습병행자격,L6,디지털디자인디렉터,,,
3287,일학습병행자격,L2,건설관리,,,
3288,일학습병행자격,L4,전자기기생산,,,
3289,일학습병행자격,L2,유리재료제조,,,
3290,일학습병행자격,L4,유리재료제조,,,
3291,국가기술자격,기사,버섯산업기사,,,
3292,국가기술자격,기사,농작업안전보건기사,,,
3293,일학습병행자격,L2,양식조리,,,
3294,일학습병행자격,L2,중식조리,,,
3295,일학습병행자격,L3,생산관리,,,
3296,일학습병행자격,L3,마케팅·커뮤니케이션,,,
3297,일학습병행자격,L5,광고·홍보,,,
3298,과정평가형자격,기능사,가구제작기능사,,,
3299,과정평가형자격,기능사,가스기능사,,,
3300,일학습병행자격,L5,마케팅전략기획,,,
3301,국가기술자격,기사,신발산업기사,,,
3302,과정평가형자격,기능사,광산보안기능사,,,
3303,과정평가형자격,기사,공간정보융합산업기사,,,
3304,과정평가형자격,기능사,철도전기신호기능사,,,
3305,과정평가형자격,기사,수산양식산업기사,,,
3306,일학습병행자격,L3,e-비지니스,,,
3307,일학습병행자격,L5,매장판매,,,
3308,일학습병행자격,L5,자동제어기기설계,,,
3309,일학습병행자격,L5,전기설비시공,,,
3310,일학습병행자격,L3,전기시공,,,
3311,일학습병행자격,L5,전자기기기구개발,,,
3312,일학습병행자격,L4,구내방송통신설계,,,
3313,일학습병행자격,L4,무선통신설계,,,
3314,일학습병행자격,L3,무선통신시공,,,
3315,일학습병행자격,L3,무선통신운용,,,
3316,일학습병행자격,L5,정보통신설계,,,
3317,일학습병행자격,L2,통신기기운용,,,
3318,일학습병행자격,L5,식품가공연구개발,,,
3319,일학습병행자격,L3,유가공,,,
3320,일학습병행자격,L3,주류제조가공,,,
3321,일학습병행자격,L3,가구제작,,,
3322,일학습병행자격,L5,소음진동관리,,,
3323,일학습병행자격,L4,정수장운영관리,,,
3324,일학습병행자격,L3,산업안전관리,,,
3325,일학습병행자격,L3,종자유통,,,
3326,일학습병행자격,L5,종자유통,,,
3327,일학습병행자격,L4,선수스포츠지도,,,
3328,일학습병행자격,L3,전기자동차정비,,,
3329,일학습병행자격,L2,SW개발,,,
3330,일학습병행자격,L3,반도체재료제조,,,
3331,일학습병행자격,L3,캐릭터제작,,,
3332,일학습병행자격,L3,보안경비,,,
3333,일학습병행자격,L2,피부관리,,,
3334,일학습병행자격,L5,호텔관리,,,
3335,일학습병행자격,L3,식음료서비스,,,
3336,일학습병행자격,L3,수출입관리,,,
3337,일학습병행자격,L3,품질경영,,,
3338,일학습병행자격,L3,금융업무관리,,,
3339,일학습병행자격,L5,사회복지서비스,,,
3340,일학습병행자격,L3,디지털디자인,,,
3341,일학습병행자격,L5,서비스·경험디자인,,,
3342,일학습병행자격,L5,e-비지니스,,,
3343,일학습병행자격,L3,네일미용,,,
3344,일학습병행자격,L3,바텐더,,,
3345,일학습병행자격,L5,건설관리,,,
3346,일학습병행자격,L3,건축설계,,,
3347,일학습병행자격,L5,건축구조설계,,,
3348,일학습병행자격,L3,기계요소설계,,,
3349,일학습병행자격,L5,기계제어설계,,,
3350,일학습병행자격,L2,선반가공,,,
3351,일학습병행자격,L2,밀링가공,,,
3352,일학습병행자격,L3,CNC선반가공,,,
3353,일학습병행자격,L2,목공·수장시공,,,
3354,일학습병행자격,L2,단열시공,,,
3355,일학습병행자격,L3,산업환경전기·계측제어설비,,,
3356,일학습병행자격,L2,건설기계정비,,,
3357,일학습병행자격,L2,건설용크레인조종,,,
3358,국가기술자격,기사,로봇하드웨어개발기사,,,
3359,일학습병행자격,L2,일식조리,,,
3360,일학습병행자격,L3,바리스타,,,
3361,일학습병행자격,L3,토목·건축관리,,,
3362,일학습병행자격,L5,건축설계,,,
3363,일학습병행자격,L3,건축설비,,,
3364,일학습병행자격,L5,건축설비,,,
3365,일학습병행자격,L5,조경,,,
3366,일학습병행자격,L3,CNC밀링가공,,,
3367,일학습병행자격,L2,기계요소조립,,,
3368,일학습병행자격,L5,의료기관의료기기안전관리,,,
3369,국가기술자격,기사,가구제작산업기사,,,
3370,일학습병행자격,L5,마케팅통계분석,,,
3371,일학습병행자격,L5,기계생산관리,,,
3372,과정평가형자격,기사,바이오화학제품제조기사,,,
3373,일학습병행자격,L3,스마트팩토리시스템설치,,,
3374,일학습병행자격,L5,측량·지리정보개발,,,
3375,일학습병행자격,L3,무선통신운용,,,
3376,일학습병행자격,L5,생산관리,,,
3377,일학습병행자격,L3,소방공사관리,,,
3378,일학습병행자격,L3,의료코디네이터,,,
3379,일학습병행자격,L3,공연음향,,,
3380,일학습병행자격,L3,실내디자인,,,
3381,일학습병행자격,L2,산업용크레인조종,,,
3382,일학습병행자격,L4,구조해석설계,,,
3383,과정평가형자격,기사,가스산업기사,,,
3384,과정평가형자격,기능사,항공전기·전자정비기능사,,,
3385,일학습병행자격,L3,총무·인사,,,
3386,국가기술자격,기사,보석디자인산업기사,,,
3387,과정평가형자격,기능사,거푸집기능사,,,
3388,과정평가형자격,기사,건설기계정비산업기사,,,
3389,과정평가형자격,기사,건설안전기사,,,
3390,과정평가형자격,기능사,건축도장기능사,,,
3391,과정평가형자격,기능사,타일기능사,,,
3392,일학습병행자격,L2,선박선체건조,,,
3393,일학습병행자격,L5,전자기기하드웨어개발,,,
3394,일학습병행자격,L3,프레스금형제작,,,
3395,일학습병행자격,L3,와이어방전가공,,,
3396,일학습병행자격,L5,자동차설계,,,
3397,일학습병행자격,L3,퍼스널트레이닝,,,
3398,일학습병행자격,L3,호텔식음료서비스,,,
3399,과정평가형자격,기능사,굴착기운전기능사,,,
3400,과정평가형자격,기사,그린전동자동차기사,,,
3401,과정평가형자격,기능사,목공예기능사,,,
3402,국가기술자격,기능장,잠수기능장,,,
3403,국가기술자격,기사,환경위해관리기사,,,
3404,일학습병행자격,L5,실내디자인,,,
3405,과정평가형자격,기사,광산보안산업기사,,,
3406,과정평가형자격,기능사,피복아크용접기능사,,,
3407,일학습병행자격,L3,스마트팩토리시스템관리,,,
3408,일학습병행자격,L4,헤어디자인,,,
3409,일학습병행자격,L2,건설용크레인조종,,,
3410,일학습병행자격,L4,구조해석설계,,,
3411,일학습병행자격,L3,금속재료평가,,,
3412,일학습병행자격,L5,신체손해사정,,,
3413,일학습병행자격,L3,선박시운전정비,,,
3414,일학습병행자격,L3,워터젯가공,,,
3415,과정평가형자격,기능사,가스텅스텐아크용접기능사,,,
3416,일학습병행자격,L5,뷰티디자인전문,,,
3417,일학습병행자격,L5,컨벤션기획,,,
3418,일학습병행자격,L4,스포츠클럽관리,,,
3419,일학습병행자격,L4,양식조리,,,
3420,일학습병행자격,L4,일식조리,,,
3421,일학습병행자격,L2,한식조리,,,
3422,일학습병행자격,L4,한식조리,,,
3423,국가기술자격,기능사,이륜자동차정비기능사,,,
3424,일학습병행자격,L5,매장판매,,,
3425,일학습병행자격,L5,네일미용,,,
3426,일학습병행자격,L5,뷰티디자인전문,,,
3427,일학습병행자격,L2,천공기조종,,,
3428,일학습병행자격,L3,기계장치제어,,,
3429,일학습병행자격,L4,기계생산관리,,,
3430,국가기술자격,기사,로봇기구개발기사,,,
3431,과정평가형자격,기사,로봇기구개발기사,,,
3432,과정평가형자격,기능사,방사선비파괴검사기능사,,,
3433,과정평가형자격,기능사,자기비파괴검사기능사,,,
3434,과정평가형자격,기능사,초음파비파괴검사기능사,,,
3435,과정평가형자격,기능사,침투비파괴검사기능사,,,
