고유 번호,자격구분코드,자격구분명,계열명,종목명,상세분야,언어,버전,급수,공통유무
2181,W,일학습병행자격,L5,사진촬영,,,20V1,,
2182,W,일학습병행자격,L3,공연음향,,,20V1,,
2183,W,일학습병행자격,L3,시각디자인,,,20V1,,
2184,W,일학습병행자격,L5,시각디자인,,,20V1,,
2185,W,일학습병행자격,L3,제품디자인,,,20V1,,
2186,W,일학습병행자격,L5,제품디자인,,,20V1,,
2187,W,일학습병행자격,L5,피부관리,,,ver2.0,,
2188,W,일학습병행자격,L2,패션제품유통,,,ver2.0,,
2189,W,일학습병행자격,L3,도료제조,,,ver2.0,,
2190,W,일학습병행자격,L5,합섬원사생산,,,ver2.0,,
2191,W,일학습병행자격,L3,섬유염색가공,,,ver2.0,,
2192,W,일학습병행자격,L3,기계장치조립,,,ver2.0,,
2193,W,일학습병행자격,L2,수동용접,CO2용접,,ver2.0,,
2194,W,일학습병행자격,L5,공연하우스매니징,,,ver2.0,,
2195,W,일학습병행자격,L5,토목시공관리,,,22V2,,
2196,W,일학습병행자격,L3,특수인쇄,,,22V2,,
2197,W,일학습병행자격,L4,패션머천다이징,,,22V2,,
2198,W,일학습병행자격,L3,패션소품생산,,,22V2,,
2199,W,일학습병행자격,L2,패션제품유통,,,22V2,,
2200,W,일학습병행자격,L4,패션제품유통,,,22V2,,
2201,W,일학습병행자격,L5,폐자원에너지생산기술,,,22V2,,
2202,W,일학습병행자격,L3,품질경영,,,22V2,,
2203,W,일학습병행자격,L3,프레스금형제작,,,22V2,,
2204,W,일학습병행자격,L4,프리프레스,,,22V2,,
2205,W,일학습병행자격,L3,한우사육,,,22V2,,
2206,W,일학습병행자격,L3,항공기부품제작,,,22V2,,
2207,W,일학습병행자격,L3,헤어디자인,,,22V2,,
2208,W,일학습병행자격,L5,환경디자인,,,22V2,,
2209,W,일학습병행자격,L4,환경시설관리,,,22V2,,
2210,W,일학습병행자격,L5,환경영향평가,,,22V2,,
2211,T,국가기술자격,기사,조선선체기사,,,,,
2212,T,국가기술자격,기사,조선의장기사,,,,,
2213,T,국가기술자격,기능장,한복기능장,,,,,
2214,T,국가기술자격,기사,공간정보융합산업기사,,,,,
2215,W,일학습병행자격,L3,말사육,,,ver1.0,,
2216,W,일학습병행자격,L2,목재가공,,,ver1.0,,
2217,W,일학습병행자격,L3,해양플랜트설치·운용관리,,,ver1.0,,
2218,W,일학습병행자격,L2,철근콘크리트·가설시공,,,ver1.0,,
2219,W,일학습병행자격,L4,기계구조해석설계,,,ver1.0,,
2220,W,일학습병행자격,L3,기계요소설계,,,ver1.0,,
2221,W,일학습병행자격,L3,항공기기체정비,,,ver1.0,,
2222,W,일학습병행자격,L4,단조압출인발,압출인발,,ver1.0,,
2223,W,일학습병행자격,L2,금속재료설계,,,ver1.0,,
2224,W,일학습병행자격,L5,석유화학제품제조,기능성고분자,,ver1.0,,
2225,W,일학습병행자격,L5,석유화학제품제조,합성수지,,ver1.0,,
2226,W,일학습병행자격,L5,정밀화학제품제조,도료,,ver1.0,,
2227,W,일학습병행자격,L5,정밀화학제품제조,화장품,,ver1.0,,
2228,W,일학습병행자격,L5,플라스틱제품제조,,,ver1.0,,
2229,W,일학습병행자격,L3,석유화학제품제조,고분자복합재료,,ver1.0,,
2230,W,일학습병행자격,L5,해양환경보전관리,,,ver1.0,,
2231,W,일학습병행자격,L3,건축설계,,,ver1.0,,
2232,W,일학습병행자격,L3,건축설비설계,,,ver1.0,,
2233,W,일학습병행자격,L3,굴삭기정비,,,ver1.0,,
2234,W,일학습병행자격,L3,수산식품가공,분쇄,,ver1.0,,
2235,W,일학습병행자격,L3,수산식품가공,염장발효,,ver1.0,,
2236,W,일학습병행자격,L3,수산식품가공,조미,,ver1.0,,
2237,W,일학습병행자격,L3,수산식품저장·유통,,,ver1.0,,
2238,W,일학습병행자격,L3,유제품가공,아이스크림,,ver1.0,,
2239,W,일학습병행자격,L3,유제품가공,음용유류,,ver1.0,,
2240,W,일학습병행자격,L3,음료주류가공,음료가공,,ver1.0,,
2241,W,일학습병행자격,L3,음료주류가공,주류가공,,ver1.0,,
2242,W,일학습병행자격,L3,제과,,,ver1.0,,
2243,W,일학습병행자격,L3,제빵,,,ver1.0,,
2244,W,일학습병행자격,L3,축산식품가공,살균제품,,ver1.0,,
2245,W,일학습병행자격,L3,축산식품가공,식육단순가공,,ver1.0,,
2246,W,일학습병행자격,L3,축산식품가공,햄소시지,,ver1.0,,
2247,W,일학습병행자격,L5,귀금속가공,귀금속세공,,ver1.0,,
2248,W,일학습병행자격,L5,귀금속가공,주얼리캐드원형,,ver1.0,,
2249,W,일학습병행자격,L5,전기철도시공,,,ver2.0,,
2250,W,일학습병행자격,L3,전기철도신호시공,,,ver2.0,,
2251,W,일학습병행자격,L2,전기철도신호시공,,,ver2.0,,
2252,W,일학습병행자격,L5,철도신호시공,,,ver2.0,,
2253,W,일학습병행자격,L4,전자기기기획,,,ver2.0,,
2254,W,일학습병행자격,L5,전자기기기획,,,ver2.0,,
2255,W,일학습병행자격,L2,전자기기생산,,,ver2.0,,
2256,W,일학습병행자격,L4,전자기기생산,,,ver2.0,,
2257,W,일학습병행자격,L2,전자기기서비스,,,ver2.0,,
2258,W,일학습병행자격,L4,전자기기서비스,,,ver2.0,,
2259,W,일학습병행자격,L3,전자기기하드웨어개발,,,ver2.0,,
2260,W,일학습병행자격,L5,전자기기하드웨어개발,,,ver2.0,,
2261,W,일학습병행자격,L2,전자기기소프트웨어개발,,,ver2.0,,
2262,W,일학습병행자격,L5,전자기기소프트웨어개발,,,ver2.0,,
2263,W,일학습병행자격,L2,전자기기기구개발,,,ver2.0,,
2264,W,일학습병행자격,L5,전자기기기구개발,,,ver2.0,,
2265,W,일학습병행자격,L5,반도체장비개발,,,ver2.0,,
2266,W,일학습병행자격,L3,반도체장비조립,,,ver2.0,,
2267,W,일학습병행자격,L3,반도체설계,,,ver2.0,,
2268,W,일학습병행자격,L4,반도체설계,,,ver2.0,,
2269,W,일학습병행자격,L3,승강기설치,,,ver1.0,,
2270,W,일학습병행자격,L3,승강기유지관리,,,ver1.0,,
2271,W,일학습병행자격,L3,절삭가공,밀링,,ver1.0,,
2272,W,일학습병행자격,L3,철도차량유지보수,,,ver1.0,,
2273,W,일학습병행자격,L3,프레스금형설계,,,ver1.0,,
2274,W,일학습병행자격,L3,프레스금형제작,,,ver1.0,,
2275,W,일학습병행자격,L3,항공기부품제작,,,ver1.0,,
2276,W,일학습병행자격,L3,항공기전자장치정비,,,ver1.0,,
2277,W,일학습병행자격,L2,기계가공초급,밀링,,ver1.0,,
2278,W,일학습병행자격,L2,기계가공초급,선반,,ver1.0,,
2279,W,일학습병행자격,L2,기계가공초급,연삭,,ver1.0,,
2280,W,일학습병행자격,L2,냉동공조설치운영,,,ver1.0,,
2281,W,일학습병행자격,L2,선박의장,,,ver1.0,,
2282,W,일학습병행자격,L2,자동차정비,,,ver1.0,,
2283,W,일학습병행자격,L2,자동차보수도장,,,ver1.0,,
2284,W,일학습병행자격,L3,환경디자인,,,20V1,,
2285,W,일학습병행자격,L5,환경디자인,,,20V1,,
2286,W,일학습병행자격,L3,디지털디자인,,,20V1,,
2287,W,일학습병행자격,L5,디지털디자인,,,20V1,,
2288,W,일학습병행자격,L3,텍스타일디자인,,,20V1,,
2289,W,일학습병행자격,L3,서비스·경험디자인,,,20V1,,
2290,W,일학습병행자격,L5,서비스·경험디자인,,,20V1,,
2291,W,일학습병행자격,L3,실내디자인,,,20V1,,
2292,W,일학습병행자격,L5,실내디자인,,,20V1,,
2293,W,일학습병행자격,L5,게임그래픽,,,20V1,,
2294,W,일학습병행자격,L5,방송제작,,,20V1,,
2295,W,일학습병행자격,L5,광고제작,,,20V1,,
2296,W,일학습병행자격,L3,애니메이션제작,,,20V1,,
2297,W,일학습병행자격,L5,게임프로그래밍,,,20V1,,
2298,W,일학습병행자격,L3,캐릭터제작,,,20V1,,
2299,W,일학습병행자격,L3,만화제작,,,20V1,,
2300,W,일학습병행자격,L4,스마트앱디자인설계,,,20V1,,
2301,W,일학습병행자격,L3,영업,,,20V1,,
2302,W,일학습병행자격,L5,영업,,,20V1,,
2303,W,일학습병행자격,L3,주택관리,,,20V1,,
2304,W,일학습병행자격,L5,상업용건물관리,,,20V1,,
2305,W,일학습병행자격,L5,부동산자산관리,,,20V1,,
2306,W,일학습병행자격,L3,매장판매,,,20V1,,
2307,W,일학습병행자격,L5,매장판매,,,20V1,,
2308,W,일학습병행자격,L3,e-비지니스,,,20V1,,
2309,W,일학습병행자격,L5,e-비지니스,,,20V1,,
2310,W,일학습병행자격,L3,보안경비,,,20V1,,
2311,W,일학습병행자격,L3,기계경비,,,20V1,,
2312,W,일학습병행자격,L3,신변보호,,,20V1,,
2313,W,일학습병행자격,L3,헤어디자인,,,20V1,,
2314,W,일학습병행자격,L5,뷰티디자인전문,,,20V1,,
2315,W,일학습병행자격,L3,메이크업디자인,,,20V1,,
2316,W,일학습병행자격,L3,웨딩플래너,,,20V1,,
2317,W,일학습병행자격,L4,카지노기획개발,,,20V1,,
2318,W,일학습병행자격,L3,카지노딜러,,,20V1,,
2319,W,일학습병행자격,L4,크루즈운영관리,,,20V1,,
2320,W,일학습병행자격,L3,유원시설운영관리,,,20V1,,
2321,T,국가기술자격,기능사,공간정보융합기능사,,,,,
2322,T,국가기술자격,기사,제빵산업기사,,,,,
2323,T,국가기술자격,기능사,항공전기·전자정비기능사,,,,,
2324,T,국가기술자격,기능사,목재가공기능사,,,,,
2325,T,국가기술자격,기능사,펄프종이제조기능사,,,,,
2326,W,일학습병행자격,L5,마케팅통계분석,,,24V2,,
2327,W,일학습병행자격,L5,기업교육,,,24V2,,
2328,W,일학습병행자격,L4,의료기관행정관리,,,24V2,,
2329,W,일학습병행자격,L5,e-비지니스,,,24V2,,
2330,W,일학습병행자격,L5,여행상품기획,,,24V2,,
2331,W,일학습병행자격,L3,컨벤션기획,,,24V2,,
2332,W,일학습병행자격,L2,일식조리,,,24V2,,
2333,W,일학습병행자격,L5,건축설비,,,24V2,,
2334,W,일학습병행자격,L2,건축설비시공,,,24V2,,
2335,W,일학습병행자격,L2,단열시공,,,24V2,,
2336,W,일학습병행자격,L2,미장·방수·타일시공,,,24V2,,
2337,W,일학습병행자격,L5,도시계획,,,24V2,,
2338,W,일학습병행자격,L3,프레스금형설계,,,24V2,,
2339,W,일학습병행자격,L5,프레스금형설계,,,24V2,,
2340,W,일학습병행자격,L2,금속도장,,,24V2,,
2341,W,일학습병행자격,L4,금속도장,,,24V2,,
2342,W,일학습병행자격,L3,단조압출인발,압출인발,,24V2,,
2343,W,일학습병행자격,L2,비철금속건식제련,,,24V2,,
2344,W,일학습병행자격,L4,비철금속건식제련,,,24V2,,
2345,W,일학습병행자격,L2,비철금속습식제련,,,24V2,,
2346,W,일학습병행자격,L4,비철금속습식제련,,,24V2,,
2347,W,일학습병행자격,L4,수동용접,CO2용접,,24V2,,
2348,W,일학습병행자격,L2,수동용접,가스메탈아크용접,,24V2,,
2349,W,일학습병행자격,L5,나전칠기,,,ver1.0,,
2350,W,일학습병행자격,L5,목공예,,,ver1.0,,
2351,W,일학습병행자격,L5,보석감정,,,ver1.0,,
2352,W,일학습병행자격,L5,주얼리디자이너·머천다이저,주얼리마케팅,,ver1.0,,
2353,W,일학습병행자격,L4,금속공예,,,ver1.0,,
2354,W,일학습병행자격,L4,단위화훼장식지도,,,ver1.0,,
2355,W,일학습병행자격,L4,프리프레스,,,ver1.0,,
2356,W,일학습병행자격,L3,귀금속가공,,,ver1.0,,
2357,W,일학습병행자격,L3,나전칠기,,,ver1.0,,
2358,W,일학습병행자격,L3,보석감정,,,ver1.0,,
2359,W,일학습병행자격,L3,석공예,,,ver1.0,,
2360,W,일학습병행자격,L3,섬유공예,,,ver1.0,,
2361,W,일학습병행자격,L3,주얼리디자이너·머천다이저,보석디자인,,ver1.0,,
2362,W,일학습병행자격,L3,출판콘텐츠연출,,,ver1.0,,
2363,W,일학습병행자격,L3,칠공예,,,ver1.0,,
2364,W,일학습병행자격,L3,편집디자이너,,,ver1.0,,
2365,W,일학습병행자격,L3,프리프레스,,,ver1.0,,
2366,W,일학습병행자격,L2,가구제작,,,ver1.0,,
2367,W,일학습병행자격,L2,단위화훼장식지도,,,ver1.0,,
2368,W,일학습병행자격,L2,평판인쇄,,,ver1.0,,
2369,W,일학습병행자격,L5,광물·석유자원개발,,,ver1.0,,
2370,W,일학습병행자격,L3,석유화학제품제조,합성고무,,ver1.0,,
2371,W,일학습병행자격,L3,정밀화학제품제조,농약,,ver1.0,,
2372,W,일학습병행자격,L3,정밀화학제품제조,첨가제,,ver1.0,,
2373,W,일학습병행자격,L3,플라스틱제품제조,컴파운딩,,ver1.0,,
2374,W,일학습병행자격,L5,원사생산관리,방사,,ver1.0,,
2375,W,일학습병행자격,L4,패션디자인,,,ver1.0,,
2376,W,일학습병행자격,L3,원단생산관리,제직,,ver1.0,,
2377,W,일학습병행자격,L2,신발제조,,,ver1.0,,
2378,W,일학습병행자격,L5,로봇제어기하드웨어개발,,,ver1.0,,
2379,W,일학습병행자격,L5,전자기기소프트웨어개발,응용,,ver1.0,,
2380,W,일학습병행자격,L4,전자기기서비스,,,ver1.0,,
2381,W,일학습병행자격,L3,반도체장비조립,,,ver1.0,,
2382,W,일학습병행자격,L3,전자기기제작,,,ver1.0,,
2383,W,일학습병행자격,L2,전자기기생산,,,ver1.0,,
2384,W,일학습병행자격,L4,강관제조,,,ver1.0,,
2385,W,일학습병행자격,L4,금속도장,,,ver1.0,,
2386,W,일학습병행자격,L4,금속재료설계,,,ver1.0,,
2387,W,일학습병행자격,L4,도금,,,ver1.0,,
2388,W,일학습병행자격,L4,비철금속제련,,,ver1.0,,
2389,W,일학습병행자격,L4,수동용접,CO2,,ver1.0,,
2390,W,일학습병행자격,L4,압연,열간압연,,ver1.0,,
2391,W,일학습병행자격,L4,열처리,,,ver1.0,,
2392,W,일학습병행자격,L4,자동용접,서브머지드아크,,ver1.0,,
2393,W,일학습병행자격,L4,제강,,,ver1.0,,
2394,W,일학습병행자격,L4,제선,,,ver1.0,,
2395,W,일학습병행자격,L4,주조,,,ver1.0,,
2396,W,일학습병행자격,L4,탄소제품제조,,,ver1.0,,
2397,W,일학습병행자격,L4,판금제관,,,ver1.0,,
2398,W,일학습병행자격,L3,판금제관,,,ver1.0,,
2399,W,일학습병행자격,L2,단조압출인발,압출인발,,ver1.0,,
2400,W,일학습병행자격,L2,도금,,,ver1.0,,
2401,W,일학습병행자격,L2,선재가공,,,ver1.0,,
2402,W,일학습병행자격,L2,열처리,,,ver1.0,,
2403,W,일학습병행자격,L2,유리재료제조,,,ver1.0,,
2404,W,일학습병행자격,L2,자동용접,서브머지드아크,,ver1.0,,
2405,W,일학습병행자격,L2,제강,,,ver1.0,,
2406,W,일학습병행자격,L2,제선,,,ver1.0,,
2407,W,일학습병행자격,L4,디스플레이개발,,,ver2.0,,
2408,W,일학습병행자격,L3,디스플레이생산,,,ver2.0,,
2409,W,일학습병행자격,L4,디스플레이생산,,,ver2.0,,
2410,W,일학습병행자격,L5,로봇기구개발,,,ver2.0,,
2411,W,일학습병행자격,L5,로봇소프트웨어개발,,,ver2.0,,
2412,W,일학습병행자격,L5,로봇제어기하드웨어개발,,,ver2.0,,
2413,W,일학습병행자격,L3,SW개발,,,ver2.0,,
2414,W,일학습병행자격,L5,임베디드SW개발,,,ver2.0,,
2415,W,일학습병행자격,L5,IT시스템운영,,,ver2.0,,
2416,W,일학습병행자격,L5,SW테스트,,,ver2.0,,
2417,W,일학습병행자격,L5,정보통신설계,,,ver2.0,,
2418,W,일학습병행자격,L3,정보통신설비시공,,,ver2.0,,
2419,W,일학습병행자격,L2,정보통신선로시공,,,ver2.0,,
2420,W,일학습병행자격,L4,금속도장,,,ver2.0,,
2421,W,일학습병행자격,L3,컨벤션기획,,,20V1,,
2422,W,일학습병행자격,L5,컨벤션기획,,,20V1,,
2423,W,일학습병행자격,L3,여행안내,,,20V1,,
2424,W,일학습병행자격,L4,여행상품상담,,,20V1,,
2425,W,일학습병행자격,L5,여행상품기획,,,20V1,,
2426,W,일학습병행자격,L3,항공객실서비스,,,20V1,,
2427,W,일학습병행자격,L3,호텔객실서비스,,,20V1,,
2428,W,일학습병행자격,L3,호텔식음료서비스,,,20V1,,
2429,W,일학습병행자격,L5,호텔관리,,,20V1,,
2430,W,일학습병행자격,L4,피트니스건강관리,,,20V1,,
2431,W,일학습병행자격,L5,헬스케어운동지도,,,20V1,,
2432,W,일학습병행자격,L3,건강운동체형관리,,,20V1,,
2433,W,일학습병행자격,L4,스포츠클럽관리,,,20V1,,
2434,W,일학습병행자격,L2,한식조리,,,20V1,,
2435,W,일학습병행자격,L4,한식조리,,,20V1,,
2436,W,일학습병행자격,L2,양식조리,,,20V1,,
2437,W,일학습병행자격,L4,양식조리,,,20V1,,
2438,W,일학습병행자격,L2,중식조리,,,20V1,,
2439,W,일학습병행자격,L4,중식조리,,,20V1,,
2440,W,일학습병행자격,L2,일식조리,,,20V1,,
2441,W,일학습병행자격,L4,일식조리,,,20V1,,
2442,W,일학습병행자격,L3,식음료서비스,,,20V1,,
2443,W,일학습병행자격,L3,소믈리에,,,20V1,,
2444,W,일학습병행자격,L3,바리스타,,,20V1,,
2445,W,일학습병행자격,L5,건설관리,,,20V1,,
2446,W,일학습병행자격,L3,토목·건축관리,,,20V1,,
2447,W,일학습병행자격,L2,토공·포장,,,20V1,,
2448,W,일학습병행자격,L3,토목설계,,,20V1,,
2449,W,일학습병행자격,L5,토목설계,,,20V1,,
2450,W,일학습병행자격,L3,상하수도시공,,,20V1,,
2451,W,일학습병행자격,L2,궤도시공,,,20V1,,
2452,W,일학습병행자격,L3,철강재시공,,,20V1,,
2453,W,일학습병행자격,L2,수중구조물시공및준설,,,20V1,,
2454,W,일학습병행자격,L5,토목시공관리,,,20V1,,
2455,W,일학습병행자격,L2,측량·지리정보개발,,,20V1,,
2456,W,일학습병행자격,L4,수동용접,가스메탈아크용접,,24V2,,
2457,W,일학습병행자격,L2,수동용접,가스텅스텐아크용접,,24V2,,
2458,W,일학습병행자격,L4,수동용접,가스텅스텐아크용접,,24V2,,
2459,W,일학습병행자격,L2,자동용접,로봇용접,,24V2,,
2460,W,일학습병행자격,L4,자동용접,로봇용접,,24V2,,
2461,W,일학습병행자격,L3,의약품제조,,,24V2,,
2462,W,일학습병행자격,L5,의약품제조,,,24V2,,
2463,W,일학습병행자격,L3,화장품제조,,,24V2,,
2464,W,일학습병행자격,L3,가죽·모피생산,,,24V2,,
2465,W,일학습병행자격,L5,전기기기설계,,,24V2,,
2466,W,일학습병행자격,L4,반도체재료개발,,,24V1,,
2467,W,일학습병행자격,L4,반도체설계,아날로그설계,,24V1,,
2468,W,일학습병행자격,L4,반도체설계,디지털설계,,24V1,,
2469,C,과정평가형자격,기사,프레스금형기사,,,,,
2470,C,과정평가형자격,기사,신재생에너지발전설비산업기사,태양광,,,,
2471,C,과정평가형자격,기사,자기비파괴검사산업기사,,,,,
2472,C,과정평가형자격,기사,침투비파괴검사산업기사,,,,,
2473,C,과정평가형자격,기사,산림산업기사,,,,,
2474,C,과정평가형자격,기사,방사선비파괴검사산업기사,,,,,
2475,T,국가기술자격,기능사,바이오공정기능사,,,,,
